Date,Open,High,Low,Close,Vol
01/02/2017 00:00,127.07,130.48,127.06,128.785,390
02/02/2017 00:00,127.9,129.38,127.78,128.51,390
03/02/2017 00:00,128.308,129.18,128.163,129.048,390
06/02/2017 00:00,128.916,130.49,128.906,130.31,389
07/02/2017 00:00,130.496,132.08,130.455,131.505,390
08/02/2017 00:00,131.298,132.21,131.217,132.03,390
09/02/2017 00:00,131.645,132.434,131.12,132.41,390
10/02/2017 00:00,132.465,132.93,132.06,132.11,390
13/02/2017 00:00,133.028,133.81,132.757,133.29,390
14/02/2017 00:00,133.43,135.08,133.256,135.01,390
15/02/2017 00:00,135.549,136.257,134.631,135.507,390
16/02/2017 00:00,135.656,135.89,134.83,135.34,390
17/02/2017 00:00,135.099,135.78,135.099,135.71,390
21/02/2017 00:00,136.239,136.74,135.97,136.668,390
22/02/2017 00:00,136.447,137.11,136.107,137.09,389
23/02/2017 00:00,137.346,137.471,136.3,136.527,390
24/02/2017 00:00,135.887,136.64,135.271,136.63,390
27/02/2017 00:00,137.015,137.428,136.281,136.93,390
28/02/2017 00:00,137.088,137.43,136.7,137.004,388
01/03/2017 00:00,137.878,140.14,137.582,139.78,390
02/03/2017 00:00,139.968,140.26,138.76,138.916,390
03/03/2017 00:00,138.665,139.82,138.58,139.76,390
06/03/2017 00:00,139.335,139.74,138.6,139.32,390
07/03/2017 00:00,139.029,139.98,138.78,139.483,390
08/03/2017 00:00,138.897,139.79,138.822,139.023,390
09/03/2017 00:00,138.725,138.767,137.047,138.67,390
10/03/2017 00:00,139.245,139.34,138.636,139.14,390
13/03/2017 00:00,138.922,139.42,138.798,139.169,418
14/03/2017 00:00,139.296,139.652,138.841,138.979,490
15/03/2017 00:00,139.425,140.749,139.024,140.446,391
16/03/2017 00:00,140.698,141.003,140.264,140.658,391
17/03/2017 00:00,140.964,140.964,139.895,139.913,390
20/03/2017 00:00,140.342,141.482,140.23,141.48,391
21/03/2017 00:00,142.164,142.782,139.73,139.845,391
22/03/2017 00:00,139.83,141.59,139.78,141.433,390
23/03/2017 00:00,141.345,141.58,140.61,140.92,390
24/03/2017 00:00,141.423,141.73,140.364,140.637,391
27/03/2017 00:00,139.34,141.208,138.62,140.878,390
28/03/2017 00:00,140.879,144.028,140.608,143.8,391
29/03/2017 00:00,143.67,144.47,143.187,144.121,390
30/03/2017 00:00,144.156,144.49,143.496,143.917,390
31/03/2017 00:00,143.652,144.256,143.081,143.712,390
03/04/2017 00:00,143.687,144.106,143.052,143.669,391
04/04/2017 00:00,143.226,144.879,143.188,144.725,391
05/04/2017 00:00,144.626,145.458,143.81,143.995,391
06/04/2017 00:00,144.255,144.507,143.456,143.635,391
07/04/2017 00:00,143.637,144.16,143.268,143.338,391
10/04/2017 00:00,143.699,143.856,142.902,143.158,391
11/04/2017 00:00,142.895,143.309,140.056,141.608,391
12/04/2017 00:00,141.546,142.131,141.006,141.775,391
13/04/2017 00:00,141.857,142.37,141.046,141.046,391
17/04/2017 00:00,141.177,141.851,140.862,141.738,391
18/04/2017 00:00,141.408,142.029,141.107,141.148,391
19/04/2017 00:00,141.809,141.984,140.446,140.656,391
20/04/2017 00:00,141.217,142.918,141.155,142.419,391
21/04/2017 00:00,142.498,142.669,141.848,142.248,391
24/04/2017 00:00,143.509,143.938,143.178,143.588,391
25/04/2017 00:00,143.878,144.89,143.878,144.516,391
26/04/2017 00:00,144.479,144.589,143.368,143.648,391
27/04/2017 00:00,143.886,144.138,143.301,143.768,391
28/04/2017 00:00,143.956,144.289,143.258,143.607,391
01/05/2017 00:00,144.985,147.182,144.908,146.575,391
02/05/2017 00:00,147.526,148.08,146.835,147.408,391
03/05/2017 00:00,145.506,147.489,144.268,146.936,392
04/05/2017 00:00,146.517,147.117,145.809,146.496,391
05/05/2017 00:00,146.756,148.968,146.748,148.949,391
08/05/2017 00:00,149.028,153.689,149.017,152.998,391
09/05/2017 00:00,153.776,154.868,153.457,153.957,391
10/05/2017 00:00,153.596,153.929,152.11,153.226,391
11/05/2017 00:00,152.648,154.059,152.301,153.937,391
12/05/2017 00:00,154.598,156.41,154.598,156.095,391
15/05/2017 00:00,156.008,156.638,155.042,155.651,391
16/05/2017 00:00,155.976,156.03,154.717,155.446,391
17/05/2017 00:00,153.916,154.549,149.726,150.179,391
18/05/2017 00:00,151.237,153.329,151.117,152.447,391
19/05/2017 00:00,153.356,153.97,152.627,152.907,391
22/05/2017 00:00,154.026,154.558,152.907,153.975,391
23/05/2017 00:00,154.819,154.868,153.309,153.766,391
24/05/2017 00:00,153.805,154.148,152.678,153.227,391
25/05/2017 00:00,153.668,154.329,153.03,153.869,391
26/05/2017 00:00,153.808,154.209,153.308,153.558,391
30/05/2017 00:00,153.346,154.42,153.329,153.616,391
31/05/2017 00:00,154.005,154.169,152.376,152.746,391
01/06/2017 00:00,153.149,153.319,152.208,153.049,391
02/06/2017 00:00,153.526,155.439,152.888,155.288,391
05/06/2017 00:00,154.268,154.439,153.458,153.885,391
06/06/2017 00:00,153.868,155.794,153.789,154.451,391
07/06/2017 00:00,154.959,155.966,154.508,155.35,391
08/06/2017 00:00,155.248,155.489,154.401,154.948,391
09/06/2017 00:00,155.169,155.18,146.027,148.675,393
12/06/2017 00:00,145.595,146.068,142.618,145.285,391
13/06/2017 00:00,147.107,147.43,145.146,146.568,391
14/06/2017 00:00,147.467,147.48,143.84,145.119,391
15/06/2017 00:00,143.098,144.468,142.229,144.265,391
16/06/2017 00:00,143.709,144.49,142.201,142.247,391
19/06/2017 00:00,143.897,146.738,143.7,146.287,391
20/06/2017 00:00,146.828,146.837,144.946,145.007,391
21/06/2017 00:00,145.48,146.06,144.61,145.87,390
22/06/2017 00:00,145.73,146.69,145.112,145.645,390
23/06/2017 00:00,145.132,147.15,145.103,146.285,390
26/06/2017 00:00,147.08,148.28,145.38,145.8,390
27/06/2017 00:00,145.012,146.14,143.624,143.723,390
28/06/2017 00:00,143.92,146.1,143.16,145.844,387
29/06/2017 00:00,144.7,145.1,142.28,143.68,390
30/06/2017 00:00,144.133,144.95,143.78,144.095,390
03/07/2017 00:00,144.96,145.303,143.103,143.581,211
05/07/2017 00:00,143.702,144.78,142.72,144.05,390
06/07/2017 00:00,143.05,143.46,142.413,142.715,390
07/07/2017 00:00,142.903,144.74,142.9,144.16,390
10/07/2017 00:00,144.16,145.94,143.36,145.07,390
11/07/2017 00:00,144.654,145.84,144.37,145.565,391
12/07/2017 00:00,145.95,146.152,144.824,145.731,391
13/07/2017 00:00,145.54,148.48,145.512,147.77,391
14/07/2017 00:00,147.984,149.32,147.33,149.05,391
17/07/2017 00:00,148.881,150.855,148.57,149.56,390
18/07/2017 00:00,149.15,150.09,148.67,150.08,390
19/07/2017 00:00,150.531,151.41,149.942,150.904,390
20/07/2017 00:00,151.62,151.725,150.18,150.35,390
21/07/2017 00:00,149.87,150.43,148.88,150.293,390
24/07/2017 00:00,150.521,152.43,150.014,152.22,390
25/07/2017 00:00,152.345,153.83,152.29,152.743,391
26/07/2017 00:00,153.405,153.92,153.054,153.523,390
27/07/2017 00:00,153.79,153.96,147.4,150.544,391
28/07/2017 00:00,149.71,150.224,149.19,149.485,391
31/07/2017 00:00,149.9,150.31,148.124,148.76,390
01/08/2017 00:00,149.33,150.193,148.4,150.05,390
02/08/2017 00:00,159.48,159.72,156.16,157.143,390
03/08/2017 00:00,157.03,157.2,155.03,155.52,390
04/08/2017 00:00,156.004,157.35,155.68,156.342,390
07/08/2017 00:00,156.963,158.92,156.66,158.8,390
08/08/2017 00:00,158.6,161.81,158.26,160.105,390
09/08/2017 00:00,159.26,161.26,159.21,161.072,390
10/08/2017 00:00,159.773,159.953,154.62,155.294,391
11/08/2017 00:00,156.54,158.56,156.05,157.48,390
14/08/2017 00:00,159.323,160.2,158.75,159.784,390
15/08/2017 00:00,160.59,162.19,160.14,161.61,391
16/08/2017 00:00,161.9,162.5,160.17,160.93,390
17/08/2017 00:00,160.45,160.695,157.84,157.864,390
18/08/2017 00:00,157.815,159.48,156.724,157.5,390
21/08/2017 00:00,157.41,157.86,155.11,157.16,390
22/08/2017 00:00,158.2,159.99,158.013,159.77,390
23/08/2017 00:00,159,160.45,158.87,159.97,390
24/08/2017 00:00,160.45,160.68,158.55,159.27,390
25/08/2017 00:00,159.69,160.56,159.251,159.854,390
28/08/2017 00:00,160.154,161.99,159.94,161.484,390
29/08/2017 00:00,160.053,163.11,160,162.901,390
30/08/2017 00:00,163.71,163.863,162.6,163.34,390
31/08/2017 00:00,163.635,164.513,163.483,163.965,390
01/09/2017 00:00,164.733,164.93,163.621,163.995,390
05/09/2017 00:00,163.68,164.22,160.552,162.075,390
06/09/2017 00:00,162.731,162.974,160.512,161.85,390
07/09/2017 00:00,162.07,162.19,160.35,161.24,391
08/09/2017 00:00,160.84,161.14,158.52,158.62,390
11/09/2017 00:00,160.57,162.03,159.894,161.47,390
12/09/2017 00:00,162.7,163.93,158.77,160.8,393
13/09/2017 00:00,159.805,159.82,157.9,159.611,391
14/09/2017 00:00,159.08,159.392,158.09,158.241,390
15/09/2017 00:00,158.189,160.958,157.999,159.878,390
18/09/2017 00:00,160.067,160.468,157.997,158.637,391
19/09/2017 00:00,159.458,159.758,158.448,158.718,390
20/09/2017 00:00,157.988,158.208,153.828,156.023,390
21/09/2017 00:00,155.648,155.648,152.748,153.387,392
22/09/2017 00:00,152.007,152.258,150.557,151.75,391
25/09/2017 00:00,149.967,151.808,149.177,150.547,390
26/09/2017 00:00,151.747,153.908,151.687,153.208,390
27/09/2017 00:00,153.787,154.707,153.538,154.197,390
28/09/2017 00:00,153.748,154.247,152.697,153.237,390
29/09/2017 00:00,153.208,154.106,151.997,154.038,390
02/10/2017 00:00,154.157,154.438,152.717,153.798,390
03/10/2017 00:00,153.998,155.078,153.898,154.473,390
04/10/2017 00:00,153.607,153.848,152.467,153.447,390
05/10/2017 00:00,154.118,155.419,154.052,155.387,390
06/10/2017 00:00,154.878,155.488,154.557,155.287,390
09/10/2017 00:00,155.847,156.717,155.488,155.828,390
10/10/2017 00:00,155.968,156.558,155.097,155.888,390
11/10/2017 00:00,155.847,156.958,155.738,156.537,390
12/10/2017 00:00,156.328,157.358,155.717,156.018,390
13/10/2017 00:00,156.738,157.268,156.407,156.998,390
16/10/2017 00:00,157.848,159.988,157.628,159.868,390
17/10/2017 00:00,159.808,160.858,159.228,160.458,390
18/10/2017 00:00,160.407,160.688,159.597,159.758,390
19/10/2017 00:00,156.587,157.048,155.017,155.957,390
20/10/2017 00:00,156.915,157.737,155.957,156.208,390
23/10/2017 00:00,156.848,157.678,155.878,156.167,390
24/10/2017 00:00,156.247,157.408,156.197,157.088,390
25/10/2017 00:00,156.848,157.527,155.267,156.397,390
26/10/2017 00:00,157.088,157.808,156.777,157.457,390
27/10/2017 00:00,159.247,163.598,158.688,163.018,390
30/10/2017 00:00,163.82,168.06,163.72,166.74,390
31/10/2017 00:00,167.9,169.63,166.959,169.08,390
01/11/2017 00:00,169.865,169.93,165.62,166.84,390
02/11/2017 00:00,167.5,168.478,165.267,168.068,390
03/11/2017 00:00,173.967,174.237,171.117,172.478,390
06/11/2017 00:00,172.198,174.978,171.717,174.358,390
07/11/2017 00:00,173.898,175.238,173.597,174.788,390
08/11/2017 00:00,174.628,176.208,174.328,176.178,390
09/11/2017 00:00,175.118,176.078,173.137,175.837,392
10/11/2017 00:00,175.185,175.348,174.268,174.647,390
13/11/2017 00:00,173.508,174.487,173.397,173.958,390
14/11/2017 00:00,173.037,173.438,171.177,171.328,390
15/11/2017 00:00,169.887,170.307,168.378,169.078,390
16/11/2017 00:00,171.157,171.858,170.297,171.088,390
17/11/2017 00:00,171.037,171.378,169.637,170.038,390
20/11/2017 00:00,170.278,170.538,169.548,169.978,390
21/11/2017 00:00,170.981,173.688,170.858,173.128,390
22/11/2017 00:00,173.327,174.988,173.047,174.927,390
24/11/2017 00:00,175.027,175.458,174.637,174.797,213
27/11/2017 00:00,174.957,174.977,173.328,174.077,390
28/11/2017 00:00,174.227,174.858,171.861,173.008,390
29/11/2017 00:00,172.518,172.897,167.151,169.368,390
30/11/2017 00:00,170.457,172.128,168.447,171.763,390
01/12/2017 00:00,169.948,171.658,168.527,170.988,390
04/12/2017 00:00,172.437,172.601,169.627,169.82,390
05/12/2017 00:00,169.148,171.508,168.417,169.637,390
06/12/2017 00:00,167.277,170.188,166.458,169.043,390
07/12/2017 00:00,168.957,170.428,168.918,169.487,390
08/12/2017 00:00,170.228,170.979,168.817,169.317,390
11/12/2017 00:00,169.127,172.878,168.797,172.667,390
12/12/2017 00:00,172.068,172.367,171.467,171.727,390
13/12/2017 00:00,172.557,173.518,171.998,172.298,390
14/12/2017 00:00,172.398,173.117,171.648,172.197,390
15/12/2017 00:00,173.047,174.131,172.597,173.857,390
18/12/2017 00:00,174.848,177.178,174.848,176.448,390
19/12/2017 00:00,174.667,175.358,174.087,174.397,390
20/12/2017 00:00,174.868,175.408,173.257,174.367,390
21/12/2017 00:00,174.098,176.008,174.098,175.038,390
22/12/2017 00:00,174.658,175.408,174.607,175.038,390
26/12/2017 00:00,170.597,171.427,169.668,170.558,390
27/12/2017 00:00,170.117,170.742,169.699,170.557,390
28/12/2017 00:00,171.088,171.838,170.477,170.898,390
29/12/2017 00:00,170.528,170.539,169.217,169.279,390
02/01/2018 00:00,170.138,172.218,169.257,172.198,390
03/01/2018 00:00,172.527,174.538,171.967,172.108,390
04/01/2018 00:00,172.628,173.458,172.078,173.018,390
05/01/2018 00:00,173.497,175.208,173.053,174.977,390
08/01/2018 00:00,174.298,175.578,173.927,174.317,390
09/01/2018 00:00,174.498,175.048,173.397,174.317,391
10/01/2018 00:00,173.097,174.288,172.997,174.238,390
11/01/2018 00:00,174.538,175.468,174.497,175.268,390
12/01/2018 00:00,176.047,177.328,175.658,176.997,390
16/01/2018 00:00,177.897,179.388,176.127,176.183,390
17/01/2018 00:00,176.097,179.238,175.047,179.017,390
18/01/2018 00:00,179.308,180.088,178.237,179.258,390
19/01/2018 00:00,178.548,179.548,177.407,178.448,390
22/01/2018 00:00,177.257,177.768,176.667,176.863,390
23/01/2018 00:00,177.287,179.428,176.817,176.977,391
24/01/2018 00:00,177.167,177.218,173.197,174.203,458
25/01/2018 00:00,174.348,174.937,170.527,171.117,423
26/01/2018 00:00,171.947,171.967,170.057,171.437,390
29/01/2018 00:00,169.878,169.977,167.067,167.887,391
30/01/2018 00:00,165.427,167.357,164.687,166.938,391
31/01/2018 00:00,166.798,168.427,166.497,167.448,390
01/02/2018 00:00,167.198,168.598,166.748,167.743,390
02/02/2018 00:00,165.998,166.057,160.098,160.347,390
05/02/2018 00:00,159.097,163.848,155.998,156.658,390
06/02/2018 00:00,154.998,163.708,153.997,162.868,390
07/02/2018 00:00,162.977,163.027,159.057,159.517,392
08/02/2018 00:00,160.258,160.988,155.04,155.178,394
09/02/2018 00:00,156.997,157.868,150.247,155.907,390
12/02/2018 00:00,158.477,163.878,157.497,162.757,392
13/02/2018 00:00,161.778,164.738,161.708,164.348,391
14/02/2018 00:00,163.017,167.508,162.877,167.347,390
15/02/2018 00:00,169.748,173.077,168.997,172.932,393
16/02/2018 00:00,172.425,174.798,171.758,172.428,391
20/02/2018 00:00,172.008,174.238,171.407,171.791,390
21/02/2018 00:00,172.748,174.108,171.047,171.087,390
22/02/2018 00:00,171.917,173.938,171.697,172.588,390
23/02/2018 00:00,173.747,175.638,173.537,175.548,390
26/02/2018 00:00,176.288,179.368,176.278,178.968,390
27/02/2018 00:00,179.087,180.458,178.147,178.342,390
